rank,app_id,title
1,com.daerigame.rellion,"렐리온: NPC들의 생존기"
2,com.ekkorr.ef2,"오늘도 환생 2 : 방치형 디펜스 RPG"
3,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
4,com.mocacorp.tile,"타일 킹 - 트리플 매치"
5,jp.pokemon.pokemonchampions,"Pokémon Champions"
6,com.com2usholdings.starsailors.android.google.global.normal,"스타 세일러"
7,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
8,com.mocacorp.sudoku,"스도쿠"
9,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
10,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
11,com.kr.lfhsgp,"그레이 사가"
12,com.mobirix.mgink,"마법의 잉크: 꾸미기 힐링 SNG"
13,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
14,com.noriworks.kg,"국민 고스톱"
15,com.naddic.bbhero,"별별히어로 : RPG 맛집"
16,com.dlw.kr.google,"시티 데몬헌터즈: 각성자들"
17,com.cloud.hunter.gp,"원죄: 신의 심판"
18,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
19,com.highbrow.games.dvo,"드래곤빌리지3"
20,com.block.juggle,"블록 블라스트 (Block Blast)"
21,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
22,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
23,com.nexon.fmk,"FC 모바일"
24,jp.co.ponos.battlecatskr,"냥코 대전쟁"
25,com.mobirix.ldwm,"수박 만들기 2048"
26,com.roblox.client,"로블록스 (Roblox)"
27,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
28,com.run.tower.defense,"킹샷:Kingshot"
29,com.xman.kr.gp,"X 클래시"
30,com.fatmerge.global,"테이스티 트레블: 합성 게임"
31,com.netflix.NGP.TocaHairSalon4,"Toca Boca Hair Salon 4 NETFLIX"
32,com.riftsky.mhg.kr.gp,"더 코지 플로리스트"
33,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
34,com.phs.global,"라스트 어사일럼: 페스트"
35,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
36,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
37,com.nexon.ma,"메이플 키우기"
38,com.oakever.tiletrip,"Tile Explorer - 트리플 매치"
39,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
40,com.gravity.rqmm.aos,"레퀴엠M"
41,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
42,com.nianticlabs.pokemongo,"Pokémon GO"
43,com.leap.searchit,"Search It – 숨은그림찾기"
44,com.funplus.ts.global,"타일 서바이벌"
45,com.jsjskr.google,"토이 삼국"
46,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
47,com.haegin.kbo,"2026 프로야구GO!"
48,com.percent.aos.cooptd,"협타디: 협동 타워 디펜스"
49,com.ujoygp.flower,"오늘의 꽃"
50,beats.color.sing.star.rush,"피아노타일9: 리듬게임 음악·노래·음악·케이팝"
51,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
52,com.secretlovetile.app.game,"Secret Love Tile: Match"
53,com.superbox.aos.suikagame,"멜론 메이커 : 과일 파티"
54,com.supercell.brawlstars,"브롤스타즈"
55,com.warrior.screw.gp,"나사 풀기 대작전"
56,com.spheresort.yhk,"로맨틱 스피어 볼 분류"
57,com.tocaboca.tocahairsalon4,"Toca Boca Hair Salon 4"
58,com.gof.global,"WOS: 화이트아웃 서바이벌"
59,com.epicoro.castleclashers,"Castle Busters"
60,com.dwgames.chunorpg,"추노 키우기"
61,com.lucky.arrow.out.path,"Lucky Arrow Out"
62,com.feelcrafters.buspuzzle,"Crowd Express: Boarding Puzzle"
63,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
64,com.cedargames.mysterytown,"미스터리 타운: 합성 게임 (Mystery Town)"
65,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
66,com.noriworks.km,"맞고! : 고스톱 맞고 게임"
67,com.su.kg3.gb,"포춘 헌터: 골든 사가"
68,pics.karaage.sokutaiho,"순찰중! 바로 체포!"
69,com.yoyogames.love.makeover.dressup.dating.crush.game,"Love Makeover: Dress Up Game"
70,com.brain.logic.joygame,"Brain Puzzle 2: Logic Twist"
71,com.sled.surfers.game,"Sled Surfers  - 슬로프 어드벤처"
72,com.arrow.madness.games.arrows.escape.puzzle.game,"Maze Madness - 두뇌 퍼즐"
73,find.difference.spot.differences.hidden.puzzle.games.free,"차이점 - 찾기 & 발견하기"
74,com.mymskr.gp,"호드 워:어벤저의 소환"
75,sheep.animal.parking.puzzle.game.jam,"Sheep Dash: Sheep Away"
76,com.playrix.township,"꿈의 마을 (Township)"
77,com.wood.block.sudoku.puzzle.bm,"Block Crush: 블록블라스트 퍼즐게임"
78,com.hollywood.merge,"할리우드 머지"
79,io.supercent.weaponrpg,"XP Hero (XP 히어로)"
80,com.ew.mahjong,"Fun Mahjong Match"
81,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
82,com.pocketchamps.game,"포켓 챔프: 3D 레이싱 게임"
83,com.superplaystudios.disneysolitairedreams,"Disney Solitaire"
84,com.moonactive.cmboard,"Coin Master: 보드 어드벤처"
85,com.flower.forest.word.puzzle,"Flower Forest - 워드 퍼즐"
86,com.fc.goods.sort.matching.puzzle.triplemaster,"상품 정렬: 매치 3 퍼즐 - Goods Sorting"
87,easy.sudoku.puzzle.solver.free,"스도쿠 - 클래식 스도쿠 퍼즐"
88,com.readygo.barrel.gp,"라스트 Z: 서바이벌 슈터"
89,com.ht2.stick.hero,"스틱워: 영웅 타워 디펜스"
90,com.brain.crazy.joygame,"Brain Puzzle 3: Crazy Mind"
91,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
92,com.merge.game.foodstars,"푸드스타: 합쳐서 요리하기"
93,jigsolitaire.jigsort.jigsaw.solitaire.puzzle,"Jigsort™ 퍼즐: 혼자 즐기는 재미"
94,com.hidea.cat.magicrecipe,"고양이와 스프: 마법의 레시피 (머지 게임)"
95,wool.match.color.sort.jam.puzzle,"털실 마스터"
96,com.tripledot.blockbash,"Woodoku Blast"
97,io.voodoo.holeio,"Hole.io"
98,com.whoyaho.tanghulu,"탕후루의 달인 - 두쫀쿠, 급식, 배달 먹방 ASMR"
99,com.arrow.out,"Point Out: Color Escape Puzzle"
100,com.fiveminlab.overgeared.hero.backpack.merge,"템빨용사: 픽셀 아이템 머지 RPG"
